forks,open_issues,commit_count,size,age_days,days_since_push,days_since_update,has_issues,has_projects,has_downloads,has_wiki,has_pages,has_discussions,archived,lang_C,lang_C++,lang_Go,lang_Java,lang_JavaScript,lang_Jupyter Notebook,lang_Other,lang_Python,lang_Rust,lang_TypeScript,lang_Unknown,is_org,stars
-0.24134742778495574,0.5393590273393798,-0.21227463731811327,-0.17366556276804235,-1.453266152609687,-0.45826501489251736,-0.10032860224344674,1,0,1,0,0,1,0,False,False,False,False,False,False,False,False,False,True,False,1,87270
-0.04156798221280434,-0.33236597049000915,-0.22182989399842093,-0.188336754892343,-0.06884912919312657,0.9614803597406405,-0.10032860224344674,1,1,1,1,0,0,0,False,False,False,False,False,False,False,False,False,False,True,1,87132
0.10422482127554315,0.7364752092421127,1.1478422702730604,0.34387188969421967,0.30145945695811266,-0.4681933042256164,-0.10032860224344674,1,1,1,0,0,1,0,False,False,False,False,False,False,False,False,False,True,False,1,86678
0.14656728565499721,-0.14578271433780393,-0.17992467552622632,0.06055030588923761,-0.7183025465079907,-0.45826501489251736,-0.10032860224344674,1,0,1,0,1,1,0,False,False,False,False,False,False,True,False,False,False,False,0,85277
-0.10614024039147178,-0.17738149158938707,-0.11418056925367656,-0.17425738519223222,-0.4017028392641832,-0.4681933042256164,-0.10032860224344674,1,1,1,1,0,1,0,False,False,False,False,False,False,False,True,False,False,False,1,84889
0.0345522207966233,-0.18490500998262113,-0.18299811891205725,-0.18636079705215838,1.830749114269719,-0.3341613982287798,-0.10032860224344674,1,0,1,0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,1,84632
3.3702723180352963,-0.35192711831241774,-0.19915339824783512,0.9048053646954464,-1.5705776512759193,-0.4681933042256164,-0.10032860224344674,1,1,1,0,1,1,0,False,False,False,False,False,True,False,False,False,False,False,1,83761
2.7714151456867904,0.004687653526877717,0.6584752173201494,-0.03707144626612233,1.6554885620454682,-0.4681933042256164,-0.10032860224344674,1,1,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,1,83716
2.321430228781501,-0.1944347999473843,0.43411385015449255,-0.04485787806988829,1.304967457596967,-0.4632291595590669,-0.10032860224344674,0,0,1,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,1,83638
5.072535618962939,0.014217443491640887,-0.1674929910617436,-0.1775665516999532,-1.499201377991043,-0.3093406748960323,-0.10032860224344674,1,1,1,0,0,1,0,False,False,False,False,False,False,False,False,False,True,False,1,83443
0.11952584817630041,-0.11970118390792577,-0.21686510083669405,-0.18810570827565293,-0.4575318054969082,0.9118389130751455,-0.10032860224344674,1,1,1,1,0,0,0,False,False,False,False,False,False,False,False,False,False,True,0,83288
0.020213522631762716,-0.03443464211793951,0.3910068365121974,0.7550367664028652,-0.6193651379943009,-0.4681933042256164,-0.10032860224344674,1,1,1,0,0,1,0,False,False,False,False,False,False,False,False,False,True,False,1,83188
-0.18543612822935845,-0.28170761330889965,-0.18370737507801824,-0.17712965380528406,0.2159492681712807,-0.42848014689322034,-0.10032860224344674,1,1,1,1,1,0,0,False,False,False,False,True,False,False,False,False,False,False,0,83085
-0.3781905740294641,0.04832406020763539,-0.025661459429713075,-0.12711690646398663,0.12690560050895983,-0.4681933042256164,-0.10032860224344674,1,1,1,1,0,1,0,False,False,False,False,True,False,False,False,False,False,False,1,82716
-0.023668667725126033,0.06938991170869083,-0.19127277418160202,-0.1864615784070023,0.7537447530206949,-0.4681933042256164,-0.10032860224344674,1,0,1,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,1,82367
4.591659949635367,1.0013030566839525,0.46711396343184375,0.10459068581395971,1.2470184040389487,-0.4681933042256164,-0.10032860224344674,1,1,1,1,0,1,0,False,True,False,False,False,False,False,False,False,False,False,1,82269
0.13857995714705473,-0.311801686881836,-0.22431229057928437,-0.1862369646427491,-1.3762363131240285,-0.42848014689322034,-0.10032860224344674,0,0,1,0,0,1,0,False,False,False,False,False,False,False,True,False,False,False,1,82019
0.7468679511073482,-0.3293565631327155,-0.21434330113549946,-0.18736164167712438,1.4455999168414262,0.9962293724064871,-0.10032860224344674,1,1,1,0,1,1,0,False,False,False,False,False,False,True,False,False,False,False,1,81732
-0.09680565165327396,-0.32383931631101054,-0.2082358174841688,-0.16947616761854625,0.31559337246006836,0.37571128908779916,-0.10032860224344674,1,1,1,0,0,1,0,False,False,False,False,False,False,False,False,False,True,False,1,81612
1.530877172242376,-0.34390203202630143,-0.0866574897023574,-0.18261473264976827,1.5346435845037472,-0.45826501489251736,-0.10032860224344674,0,0,1,0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,1,80969
-0.057831337849458285,-0.12321215915810167,-0.049382137869074756,-0.1183317743194003,0.999674882754724,-0.4681933042256164,-0.10032860224344674,1,1,1,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,1,80948
0.32806248524511167,0.030769183956755868,-0.1200713357431858,-0.12432987314572301,-1.4999080737661408,-0.4681933042256164,-0.10032860224344674,1,1,1,1,0,1,0,False,True,False,False,False,False,False,False,False,False,False,1,80643
2.004631608924313,-0.3499208467408887,-0.206620289550591,-0.15697016641028078,-0.22644228703993258,-0.42351600222667085,-0.10032860224344674,1,1,1,1,0,0,0,False,False,False,True,False,False,False,False,False,False,False,0,80379
0.40485631836966696,-0.35393338988394685,-0.18559872485391418,-0.16572849500304693,-0.5670696506370648,-0.4681933042256164,-0.10032860224344674,1,0,1,1,0,1,0,False,False,False,False,False,False,True,False,False,False,False,0,80052
-0.0857388711904621,0.316662882899651,0.02505035643649703,-0.054417632862078194,0.6562207360572007,-0.4681933042256164,-0.10032860224344674,1,1,1,1,1,1,0,False,False,False,False,False,False,False,False,False,True,False,1,79423
2.4332528278926957,1.1633094860849262,1.6344511048027894,0.19550190073561624,0.9466726996223902,-0.4681933042256164,-0.10032860224344674,1,1,1,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,1,79139
-0.5108957067096167,-0.15430936851680255,-0.21536778226410977,-0.14001960023919097,0.6491537783062228,-0.44337258089286885,-0.10032860224344674,1,0,1,1,0,1,0,False,False,False,False,False,False,True,False,False,False,False,0,79036
-0.5157073503891001,2.1062571247035975,0.019258097747815686,-0.05181125548308266,-1.0080478142980827,-0.4681933042256164,-0.10032860224344674,1,0,1,0,0,1,0,False,False,False,False,False,False,True,False,False,False,False,1,78168
