stars,forks,open_issues,commit_count,size,has_issues,has_projects,has_downloads,has_wiki,has_pages,has_discussions,archived,age_days,days_since_push,days_since_update,lang_C,lang_C++,lang_Go,lang_Java,lang_JavaScript,lang_Jupyter Notebook,lang_Other,lang_Python,lang_Rust,lang_TypeScript,lang_Unknown,is_org
39688,3538,529,27348,68318,1,1,1,0,0,1,0,2630,276,275,False,False,False,False,False,False,True,False,False,False,False,1
39653,3901,2831,8830,138050,1,1,1,0,1,1,0,2224,275,275,False,False,False,False,False,False,False,False,True,False,False,1
39561,4248,25,4,0,0,1,1,1,0,0,0,1136,300,275,False,False,False,False,False,False,False,False,False,False,True,0
39441,3455,1203,7627,570364,1,0,1,1,0,0,0,2372,275,275,False,False,False,False,False,False,False,True,False,False,False,1
39394,4160,74,2982,360179,1,1,1,0,1,1,0,2941,275,275,False,False,False,False,False,False,True,False,False,False,False,1
39388,1814,137,910,4538,1,1,1,1,0,0,0,3210,384,275,False,False,False,False,False,False,False,True,False,False,False,0
39250,3245,1,1883,2598,1,1,1,1,1,1,0,3074,275,275,False,False,False,False,False,False,False,False,False,False,True,0
39226,1351,1425,10769,77819,1,1,1,0,0,1,0,1291,275,275,False,False,False,False,False,False,False,False,True,False,False,1
39202,7747,50,28461,588910,1,1,1,1,1,0,0,3200,276,275,False,False,False,False,False,False,False,True,False,False,False,1
39188,4190,354,10944,65985,1,0,1,0,0,1,0,5848,277,275,False,False,False,False,False,False,False,True,False,False,False,1
39181,7310,267,269,8126,1,0,1,0,0,0,0,2199,280,275,False,False,False,False,False,False,True,False,False,False,False,1
39154,6547,824,9587,45262,1,1,1,0,0,1,0,2332,275,275,False,False,True,False,False,False,False,False,False,False,False,1
39151,9673,887,111,317,1,0,1,1,0,0,0,2674,576,275,False,False,False,False,False,False,False,True,False,False,False,1
39122,3413,6,10863,176641,1,0,1,0,0,1,0,2379,275,275,False,False,False,False,False,False,False,False,False,True,False,1
39098,3437,1165,1250,16865,1,1,1,1,0,1,0,3127,275,275,False,True,False,False,False,False,False,False,False,False,False,0
39098,3064,1009,1301,6937,1,0,1,1,0,1,0,814,275,275,False,False,False,False,False,False,False,True,False,False,False,1
39053,2835,3522,33576,338576,1,1,1,1,0,0,0,3851,275,275,False,False,False,False,False,False,True,False,False,False,False,1
39042,7857,1412,141460,589906,1,0,1,0,1,0,0,5363,275,275,True,False,False,False,False,False,False,False,False,False,False,1
39013,7351,91,114,3638,1,1,1,1,0,0,0,3416,1181,275,False,False,False,False,False,False,False,True,False,False,False,0
38994,2995,200,80,38743,1,1,1,0,0,0,0,5085,783,275,True,False,False,False,False,False,False,False,False,False,False,0
38941,1204,544,4272,19770,1,0,1,0,0,0,0,3538,279,275,False,False,True,False,False,False,False,False,False,False,False,0
38932,9482,19,159,482,0,1,1,1,0,0,0,1922,359,275,False,False,False,False,False,False,True,False,False,False,False,0
38890,4717,793,3878,165404,1,1,1,1,1,0,0,4178,324,275,False,False,False,False,True,False,False,False,False,False,False,0
38876,4765,195,638,145249,1,1,1,1,0,0,0,2043,276,275,False,False,False,False,True,False,False,False,False,False,False,0
38792,7515,579,4182,127977,1,1,0,1,1,1,0,5761,297,275,False,False,False,False,True,False,False,False,False,False,False,1
38655,3456,62,263,232,1,0,1,0,0,0,1,2809,815,275,False,False,False,False,False,False,True,False,False,False,False,0
38643,3529,227,3408,59260,1,1,1,0,0,1,0,675,275,275,False,False,False,False,False,False,False,False,False,True,False,1
38642,20025,583,2946,58237,1,1,1,0,0,1,0,1057,275,275,False,False,False,False,False,False,False,False,False,True,False,1
38611,4704,950,889,35326,1,0,1,0,0,0,0,1069,275,275,False,False,False,False,False,False,False,True,False,False,False,1
38595,6120,20,18,4001,1,1,1,1,0,0,0,2664,551,275,False,False,False,False,False,True,False,False,False,False,False,0
38540,7087,62,1451,50871,1,0,1,1,0,1,0,1225,332,275,False,False,False,False,False,False,False,False,True,False,False,0
38525,4215,29,303,151284,1,1,1,1,1,1,0,3188,587,275,False,False,False,False,False,False,True,False,False,False,False,0
38490,9502,9,1528,5526676,1,1,1,1,1,0,0,3524,348,275,False,False,False,False,False,False,True,False,False,False,False,1
38489,4379,1176,2776,227035,1,1,1,0,1,1,0,2220,275,275,False,False,False,False,False,False,False,True,False,False,False,1
38461,5935,5068,26123,541406,1,1,1,1,0,1,0,3820,275,275,False,False,True,False,False,False,False,False,False,False,False,1
38238,1973,454,17243,246643,1,0,1,0,0,1,0,3705,275,275,False,False,False,False,False,False,True,False,False,False,False,1
38219,4019,454,2732,4649,1,1,1,1,0,1,0,4501,275,275,False,False,True,False,False,False,False,False,False,False,False,1
38213,13012,165,573,3165,1,0,0,0,1,0,0,3928,296,275,False,False,False,False,False,False,True,False,False,False,False,1
38181,5677,1535,21404,163234,1,1,0,1,0,1,0,3838,277,275,False,False,False,False,False,False,True,False,False,False,False,1
38168,2908,464,7732,292976,1,1,1,1,0,0,0,2620,275,275,False,False,False,False,False,False,False,True,False,False,False,1
38051,1442,634,2200,20150,1,1,1,1,0,1,0,2175,275,275,False,False,False,False,False,False,False,False,False,True,False,0
37989,4139,2,1126,970,1,1,1,1,0,0,0,4067,284,275,False,False,False,False,False,False,False,False,False,False,True,0
37987,1566,140,2750,78846,1,0,1,0,0,1,0,1763,277,275,False,False,False,False,False,False,False,False,False,True,False,1
37978,881,131,1667,2065,1,0,1,0,0,1,0,3208,276,275,False,False,False,False,False,False,False,False,True,False,False,0
37978,9036,2189,2070,21720,1,1,1,1,0,0,0,4319,549,275,False,False,False,True,False,False,False,False,False,False,False,0
37968,3966,357,96,2839,1,1,1,1,0,0,0,2609,337,275,False,False,False,False,False,False,False,False,False,False,True,1
37959,6699,43,35156,106598,1,0,0,1,0,1,0,5817,275,275,True,False,False,False,False,False,False,False,False,False,False,1
37934,7121,83,20072,456200,1,0,1,0,0,1,0,4697,275,275,False,False,False,False,True,False,False,False,False,False,False,1
37881,3639,22,2291,130272,1,1,1,0,0,1,0,1014,276,275,False,False,False,False,False,False,False,True,False,False,False,1
37851,4480,250,83,2641,1,1,1,1,0,1,0,1049,550,275,False,False,False,False,False,True,False,False,False,False,False,1
37849,6648,64,420,4346,1,1,1,1,1,0,0,5167,380,275,False,False,False,False,True,False,False,False,False,False,False,1
37731,2912,15,18657,358363,1,0,1,0,0,0,0,2098,275,275,False,False,False,False,False,False,False,False,False,False,True,1
37638,2509,43,1760,40955,1,1,1,0,1,1,0,1482,275,275,False,False,False,False,False,False,False,False,False,True,False,0
37631,8010,357,442,1672,1,0,0,0,0,0,0,4194,386,275,False,True,False,False,False,False,False,False,False,False,False,1
37629,2820,1114,6573,63092,1,1,1,1,1,1,0,2090,275,275,False,False,False,False,False,False,False,False,True,False,False,1
37628,3700,1107,5435,31500,1,1,1,1,0,1,0,5564,566,275,False,True,False,False,False,False,False,False,False,False,False,1
37621,6979,56,625,124439,1,1,1,1,1,1,0,1815,297,275,False,False,False,False,False,True,False,False,False,False,False,1
37550,5715,511,8115,42112,1,1,1,1,0,0,0,2084,549,275,False,False,False,False,False,False,False,False,False,False,True,0
37494,2194,58,10531,18022,1,0,1,1,0,1,0,3914,284,275,True,False,False,False,False,False,False,False,False,False,False,1
37494,3521,1117,18228,68293,1,1,1,1,0,1,0,5815,276,275,False,False,False,False,False,False,True,False,False,False,False,0
37491,1991,153,5927,17646,1,1,1,1,1,1,0,3815,279,275,False,False,False,False,True,False,False,False,False,False,False,1
37422,2072,430,11127,280151,1,1,1,0,0,1,0,2946,275,275,False,False,True,False,False,False,False,False,False,False,False,1
37403,1817,1112,2089,5508,1,1,1,1,0,0,0,4843,279,275,False,False,False,False,False,False,True,False,False,False,False,0
37350,3265,291,3477,35477,1,1,1,0,1,1,0,1165,552,275,False,False,False,False,False,False,False,True,False,False,False,1
37320,1358,183,4577,46832,1,0,1,0,0,1,0,2043,278,275,False,False,False,False,False,False,False,False,False,True,False,1
37294,1376,152,8845,30959,1,1,1,1,0,0,0,3430,950,275,False,False,False,False,False,False,True,False,False,False,False,1
37204,2334,481,6313,251523,1,1,1,0,0,0,0,2604,276,275,False,False,False,False,False,False,True,False,False,False,False,1
37193,6616,22,2756,12519,1,1,1,1,1,1,0,2948,275,275,False,False,False,False,False,False,False,True,False,False,False,0
37151,54302,43,19263,112754,1,1,1,1,0,0,0,4680,275,275,False,False,False,True,False,False,False,False,False,False,False,0
37140,6302,4391,25267,546561,1,1,1,0,0,0,0,3404,275,275,False,False,False,False,False,False,False,True,False,False,False,1
37125,8189,215,2517,13754,1,1,1,1,1,1,0,3101,402,275,False,False,False,False,False,False,False,False,False,True,False,1
37019,4062,4344,19962,788107,1,1,1,1,0,0,0,2061,275,275,False,False,False,False,False,False,False,False,False,True,False,1
36992,1700,73,1098,551013,1,1,1,1,0,1,0,1301,301,275,False,False,False,False,False,False,False,False,False,True,False,1
36960,4017,257,19823,220355,1,0,1,0,0,0,0,1639,275,275,False,False,False,False,False,False,False,False,False,True,False,1
36906,9463,32,377,1160,1,1,1,1,0,0,0,2447,641,275,False,False,False,False,False,False,False,True,False,False,False,1
36897,1460,52,2441,10699979,1,0,1,0,1,1,0,1909,280,275,False,False,False,False,False,False,True,False,False,False,False,0
36880,7958,550,24966,281132,1,0,1,1,0,1,0,3380,275,275,False,False,True,False,False,False,False,False,False,False,False,1
36854,8097,387,14359,596616,1,1,1,1,1,1,0,2881,275,275,False,False,False,False,False,False,False,False,False,True,False,0
36838,9208,336,1327,4369,1,1,1,1,0,1,0,1293,277,275,False,False,False,False,False,False,False,True,False,False,False,0
36740,6103,387,107,5467,1,1,1,1,0,1,0,1799,574,275,False,False,False,False,False,False,False,True,False,False,False,1
36702,405,21,633,17343,1,0,0,0,0,0,0,654,276,275,False,False,False,False,False,False,True,False,False,False,False,1
36659,582,12,55,216,1,0,0,0,0,0,0,647,281,275,False,False,False,False,False,False,True,False,False,False,False,1
36635,10328,3747,54990,362962,1,1,1,1,0,1,0,4364,275,275,False,False,False,False,False,False,True,False,False,False,False,1
36585,2158,1402,12803,132203,1,1,1,0,0,1,0,2099,275,275,False,False,False,False,False,False,True,False,False,False,False,1
36561,402,3,220,1090,1,0,0,0,0,0,0,473,338,275,False,False,False,False,False,False,False,False,False,True,False,1
36558,2295,36,836,109008,1,1,1,0,1,1,0,3894,305,275,False,False,False,False,True,False,False,False,False,False,False,1
36492,4841,1538,14208,1574814,1,1,1,1,1,1,0,2875,275,275,False,False,False,False,False,False,False,False,False,True,False,1
36469,1783,116,4160,229881,1,1,1,0,1,0,0,2227,275,275,False,False,True,False,False,False,False,False,False,False,False,1
36460,7816,3,227,419,1,1,1,1,0,0,0,2292,534,275,False,False,False,False,False,False,False,False,False,False,True,0
36428,9151,67,730,8908,1,1,1,1,1,0,0,3362,2271,275,False,False,False,False,False,False,True,False,False,False,False,1
36397,2071,720,5498,133156,1,0,1,1,1,1,0,3590,275,275,False,False,False,False,False,False,False,False,False,True,False,1
36353,2189,1052,19865,92994,1,1,1,1,0,1,0,2569,275,275,False,False,False,False,False,False,True,False,False,False,False,1
36325,2609,42,442,1501,1,0,1,0,0,1,0,3143,339,275,False,False,False,False,True,False,False,False,False,False,False,0
36312,1131,832,3590,28271,1,1,1,1,1,1,0,2936,275,275,False,False,False,False,False,False,False,False,True,False,False,1
36303,3921,62,415,10047,1,1,1,1,0,0,0,634,290,275,False,False,False,False,False,False,False,True,False,False,False,1
36294,9477,1189,13089,959577,1,0,1,0,0,1,0,1796,275,275,False,False,False,False,False,False,False,False,False,True,False,1
36287,2119,99,1649,19220,1,1,1,1,0,0,0,2565,571,275,False,False,False,False,True,False,False,False,False,False,False,1
36286,2423,220,6175,31985,1,0,1,0,0,0,0,4502,275,275,False,False,False,False,False,False,True,False,False,False,False,1
36278,5256,481,210,130682,1,1,1,1,0,1,0,1658,462,275,False,False,False,False,False,False,False,True,False,False,False,0
36271,7549,451,2066,55550,1,1,1,1,1,1,0,2732,282,275,False,False,False,True,False,False,False,False,False,False,False,1
36221,2668,67,670,1544,1,1,1,1,0,1,0,3097,286,275,False,False,False,False,False,False,False,True,False,False,False,0
36164,7890,1486,88512,4794842,1,1,1,1,1,0,0,3204,275,275,False,False,False,False,False,False,False,True,False,False,False,1
36108,1080,20,2116,1858,1,1,1,0,1,1,0,922,339,275,False,False,False,False,False,False,True,False,False,False,False,1
36104,8053,27,372,5367,1,1,1,1,1,0,0,2933,703,275,False,True,False,False,False,False,False,False,False,False,False,0
36076,2284,499,5825,148654,1,0,1,1,0,1,0,1189,275,275,False,False,False,False,False,False,False,False,False,True,False,1
36065,10364,421,4495,13689,1,0,0,0,1,1,0,3860,276,275,False,True,False,False,False,False,False,False,False,False,False,1
35999,3894,159,1042,7680,1,1,1,0,0,0,0,3509,553,275,False,False,False,False,False,False,True,False,False,False,False,1
35994,8673,127,1757,7123,1,1,1,1,0,0,0,3586,496,275,False,False,False,False,False,False,False,True,False,False,False,1
35933,2277,395,2813,38824,1,0,1,0,0,1,0,3731,295,275,False,False,False,False,False,False,False,False,False,True,False,1
35917,3446,153,66,34847,1,1,1,1,0,0,0,1009,643,275,False,False,False,False,False,False,False,True,False,False,False,0
35907,4209,2,33,5672,1,1,1,1,0,0,0,1284,681,275,False,False,False,False,False,False,False,False,False,False,True,0
35781,1825,817,2226,23128,1,0,1,0,0,1,0,4155,515,275,False,False,False,False,False,False,False,False,False,True,False,1
35733,11553,51,3733,53762,1,1,1,1,0,1,0,4814,283,275,False,False,False,False,False,False,True,False,False,False,False,1
35717,4355,59,6341,76184,1,1,1,1,0,1,0,2466,275,275,False,False,False,False,False,False,True,False,False,False,False,0
35693,4606,979,9262,1376088,1,1,1,0,0,1,0,1788,275,275,False,False,False,False,True,False,False,False,False,False,False,1
35647,3720,195,1797,6925,1,0,1,0,0,0,0,5109,430,275,False,False,False,False,False,False,False,True,False,False,False,1
35629,7992,131,770,105796,1,0,1,0,1,0,0,4826,673,275,False,False,False,False,False,False,False,False,False,False,True,1
35625,6469,11,409,365053,1,1,1,1,0,0,0,2093,983,275,False,False,False,True,False,False,False,False,False,False,False,0
35606,9910,370,5529,76149,1,1,1,0,0,1,0,2893,275,275,False,False,False,True,False,False,False,False,False,False,False,1
35588,8089,1521,4805,1143231,1,0,1,0,1,0,0,2696,283,275,False,False,False,False,False,True,False,False,False,False,False,1
35566,14309,476,77320,1130427,1,1,1,1,1,1,0,5288,275,275,False,False,False,False,False,False,True,False,False,False,False,1
35498,3226,17,1256,3890,1,0,1,1,0,1,0,4597,282,275,False,False,False,False,True,False,False,False,False,False,False,1
35496,1760,200,60,120,1,1,1,1,0,0,0,2521,382,275,False,False,False,False,False,False,False,False,False,False,True,0
35452,5392,80,5200,26564,1,0,1,0,0,0,0,4456,275,275,False,False,True,False,False,False,False,False,False,False,False,1
35420,7253,151,2293,17022,1,1,1,1,0,0,0,4536,277,275,False,False,False,False,True,False,False,False,False,False,False,0
35344,5437,33,1645,137171,1,0,1,0,0,0,0,3423,316,275,False,False,False,True,False,False,False,False,False,False,False,1
35338,6406,2467,5525,30085,1,1,1,1,1,0,0,3644,277,275,False,False,False,False,False,False,False,False,False,True,False,1
35246,2543,44,430,1048,1,0,1,0,0,0,0,768,290,275,False,False,False,False,False,False,True,False,False,False,False,1
35177,2227,258,1287,6372,1,0,1,0,0,0,1,3883,875,275,False,False,False,False,False,False,False,False,False,True,False,1
35150,1830,1535,10251,55378,1,1,1,0,0,1,0,2478,275,275,False,False,False,False,False,False,False,False,True,False,False,1
35149,1942,63,1883,20512,1,0,1,0,0,1,0,3171,280,275,False,False,False,False,True,False,False,False,False,False,False,1
35124,4008,93,2193,5250,1,1,1,1,1,0,0,3983,595,275,False,False,False,False,True,False,False,False,False,False,False,0
35079,5889,198,2419,144216,1,1,1,1,0,1,0,1057,332,275,False,False,False,False,False,False,False,False,False,True,False,1
35066,10609,13,1795,72907,1,1,1,1,0,0,0,4152,281,275,False,False,False,False,False,False,False,True,False,False,False,0
35040,3884,272,1458,244992,1,1,1,1,1,1,0,3300,275,275,False,True,False,False,False,False,False,False,False,False,False,1
35000,8174,11,2698,14506,1,0,1,0,0,0,0,4482,278,275,False,False,False,False,True,False,False,False,False,False,False,0
34928,2444,645,13474,143316,1,1,1,0,0,1,0,1871,275,275,False,False,False,False,False,False,False,False,False,True,False,1
34905,8609,46,1425,12602,0,0,1,0,0,0,0,4716,555,275,False,False,True,False,False,False,False,False,False,False,False,0
34881,1954,82,726,9020,1,1,1,1,0,0,0,4546,328,275,False,False,False,False,False,False,True,False,False,False,False,0
34874,6159,582,2966,97225,1,1,1,1,1,0,0,4609,275,275,False,False,False,True,False,False,False,False,False,False,False,1
34848,3330,723,454,20810,1,1,1,1,0,1,0,1082,282,275,False,False,False,False,False,False,False,False,False,True,False,1
34832,2132,363,17668,450406,1,0,1,0,0,0,0,2000,275,275,False,False,False,False,False,False,False,False,False,True,False,1
34828,3221,750,22369,233664,1,1,1,1,0,1,0,2349,275,275,False,False,True,False,False,False,False,False,False,False,False,1
34692,3449,18,3578,10385,1,1,1,0,0,1,0,5325,276,275,False,False,False,False,True,False,False,False,False,False,False,1
34604,1935,227,874,9273,1,1,1,0,1,1,0,1394,283,275,False,False,False,False,False,False,True,False,False,False,False,0
34489,1045,122,3540,219432,1,0,1,0,0,1,0,1607,333,275,False,False,False,False,False,False,False,False,False,True,False,1
34471,3290,257,117,41169,1,1,1,1,0,0,0,1086,776,276,False,False,False,False,False,False,False,True,False,False,False,0
34441,7712,1,228,4670554,1,1,1,1,0,0,0,2513,308,275,False,False,False,False,False,False,True,False,False,False,False,0
34395,7293,0,2,144238,1,1,0,1,0,0,1,6113,553,278,False,False,False,False,False,False,False,False,False,False,True,1
34375,18624,1183,4156,76170,1,1,1,1,1,0,0,4544,568,275,False,True,False,False,False,False,False,False,False,False,False,1
34321,2408,112,671,721,1,1,1,1,0,0,0,4246,548,275,False,False,False,False,False,False,False,False,False,False,True,0
34251,2800,829,1812,15829,1,1,1,0,0,1,0,3172,490,275,False,False,False,False,False,False,False,False,False,True,False,0
34240,4458,20,825,923,1,0,1,0,0,0,0,4252,325,275,False,False,False,False,False,False,False,False,False,False,True,0
34200,5892,66,10280,85204,1,1,1,1,1,0,0,4987,275,275,False,False,False,False,False,False,False,True,False,False,False,1
34200,4916,76,2743,27962,1,1,1,1,1,1,0,2575,275,275,False,False,False,False,False,False,False,True,False,False,False,1
34147,3960,12,396,2814,1,1,1,1,1,1,0,3807,300,275,False,False,False,False,True,False,False,False,False,False,False,0
34123,16088,654,13044,98077,1,1,1,1,0,1,0,5582,275,275,False,False,False,True,False,False,False,False,False,False,False,1
34121,9425,210,1500,91869,1,0,1,0,0,1,0,1050,297,275,False,False,False,False,False,False,False,False,False,True,False,1
34104,5043,7,11473,80499,1,0,1,1,0,1,0,3761,674,275,False,False,False,False,False,False,False,False,False,False,True,1
34091,6734,686,523,56033,1,1,1,1,0,0,0,4892,548,275,False,False,False,False,False,False,False,True,False,False,False,0
34078,4801,135,460,532291,1,1,1,1,0,0,0,711,280,275,False,False,False,False,False,False,False,True,False,False,False,0
34045,9763,281,435,58570,1,1,1,1,0,0,1,3201,1055,275,False,False,False,False,False,False,False,True,False,False,False,0
34029,3401,149,41,109713,1,1,1,1,0,0,0,2434,283,275,False,False,False,False,False,False,False,False,False,False,True,0
34004,10889,67,117,684224,1,1,1,1,1,0,0,3030,620,275,False,False,False,False,False,False,True,False,False,False,False,0
33973,3396,225,1262,180288,1,1,1,1,0,1,0,1425,300,275,False,False,False,False,False,False,False,True,False,False,False,0
33965,9117,7,10871,643338,1,0,1,0,1,1,0,2714,275,275,False,False,False,True,False,False,False,False,False,False,False,1
33895,2715,644,820,14801,1,1,1,0,0,0,0,3117,318,275,False,False,False,False,True,False,False,False,False,False,False,1
33891,3200,1218,11495,79569,1,1,1,1,0,1,0,3822,276,275,False,False,False,True,False,False,False,False,False,False,False,1
33878,1611,1456,2877,16441,1,0,1,0,0,1,0,1241,275,275,False,False,False,False,True,False,False,False,False,False,False,1
33828,2725,91,2811,130337,1,1,1,0,0,1,0,722,277,275,False,False,False,False,False,False,False,True,False,False,False,1
33789,2409,107,4404,9008,1,0,1,0,0,1,0,3431,275,275,False,False,False,False,True,False,False,False,False,False,False,1
33724,2235,2624,12574,197759,1,1,1,0,1,0,0,2108,275,275,False,False,False,False,False,False,False,False,True,False,False,1
33650,10969,139,734,14194,1,1,1,1,0,1,0,3024,576,275,False,False,False,True,False,False,False,False,False,False,False,0
33632,969,125,1833,13884,1,1,1,1,0,1,0,2859,279,275,False,False,False,False,False,False,False,False,False,True,False,1
33632,18472,449,1,891,0,1,1,1,0,0,0,5054,690,275,False,False,False,False,False,False,False,True,False,False,False,1
33614,11361,81,39759,90247,1,0,1,0,0,1,0,4788,275,275,False,False,False,False,False,False,True,False,False,False,False,1
33567,10711,319,1433,47329,1,0,1,0,1,1,0,3492,554,275,False,False,False,True,False,False,False,False,False,False,False,0
33528,1055,89,994,4438,1,0,1,0,1,1,0,4260,451,275,False,False,False,False,True,False,False,False,False,False,False,0
33521,5770,20,1650,19315,1,1,1,1,0,1,0,3139,436,275,False,False,True,False,False,False,False,False,False,False,False,0
33465,1824,19,3,275,0,0,1,0,0,0,1,634,568,275,False,False,False,False,False,False,False,False,False,False,True,0
33461,10482,102,2944,6129,0,0,1,1,0,0,1,5378,1129,275,False,False,False,False,False,False,True,False,False,False,False,1
33369,7638,559,1196,26334,1,1,1,1,0,1,0,2936,479,275,False,False,False,True,False,False,False,False,False,False,False,1
33333,6362,81,1440,3243154,1,1,1,1,1,1,0,3387,284,275,False,False,False,False,False,False,True,False,False,False,False,0
33318,9399,9,3823,242794,1,0,1,1,1,1,0,5245,277,275,False,False,False,True,False,False,False,False,False,False,False,1
33266,7650,7915,2587,60574,1,0,1,1,0,0,0,4054,317,275,False,False,False,False,False,False,False,True,False,False,False,1
33242,3015,948,12742,139171,1,1,1,1,1,0,0,1017,275,275,False,False,False,False,False,False,False,True,False,False,False,1
33207,7582,2782,17847,92974,1,1,1,1,0,0,1,5188,1349,275,False,False,False,False,True,False,False,False,False,False,False,1
33201,2368,46,328,307,1,0,1,1,0,0,0,2030,372,275,False,False,False,False,False,False,False,False,False,False,True,1
33189,5702,122,1846,3005,1,1,1,1,0,0,0,3144,394,275,False,False,False,False,True,False,False,False,False,False,False,1
33188,2346,558,3586,23352,1,1,1,0,0,1,0,2914,276,275,False,False,False,False,False,False,False,True,False,False,False,1
33126,12540,421,4393,37837,1,1,1,1,0,0,0,5196,275,275,False,False,False,False,False,False,False,True,False,False,False,0
33084,4218,35,1206,1118,1,1,1,0,0,1,0,4614,629,275,False,False,False,False,True,False,False,False,False,False,False,1
33058,1762,134,1720,1339,1,1,1,1,0,0,0,3905,548,275,False,False,False,False,False,False,True,False,False,False,False,0
33057,1781,114,1958,107750,1,1,1,1,1,0,0,4251,275,275,False,False,False,False,False,False,False,False,False,True,False,1
33003,2585,761,5166,81817,1,1,1,0,0,1,0,3563,276,275,False,False,False,False,False,False,False,False,False,True,False,1
33003,1896,183,558,579,1,0,1,1,0,0,0,4500,451,275,False,False,False,False,False,False,True,False,False,False,False,1
32876,8186,2885,2627,8283,1,1,1,1,0,0,0,4645,556,275,True,False,False,False,False,False,False,False,False,False,False,1
32844,1490,159,3941,58177,1,1,1,1,1,1,0,2124,275,275,False,True,False,False,False,False,False,False,False,False,False,1
32835,6192,209,839,3359,1,1,1,1,0,1,0,2554,276,275,False,False,False,False,False,False,False,False,False,True,False,1
32765,2838,73,3249,53630,1,1,1,0,1,0,0,4396,275,275,False,False,True,False,False,False,False,False,False,False,False,1
32744,7920,311,600,50660,1,0,1,1,1,0,0,3542,479,275,False,False,False,False,False,False,True,False,False,False,False,1
32723,2494,467,4018,19467,1,1,1,1,0,1,0,1069,275,275,False,False,True,False,False,False,False,False,False,False,False,0
32713,3324,241,2175,47313,1,1,1,1,0,1,0,919,353,275,False,False,False,False,False,False,False,True,False,False,False,1
32702,3650,79,279,3680,1,1,1,1,0,1,0,2406,314,275,False,False,False,False,False,False,True,False,False,False,False,0
32591,5706,9,356,380,1,0,0,0,0,0,0,3982,414,275,False,False,False,False,True,False,False,False,False,False,False,0
32580,3576,41,576,381,1,1,1,0,0,0,0,4245,627,275,False,False,False,False,False,False,True,False,False,False,False,0
32579,7763,942,20603,835294,1,0,1,0,0,0,0,3903,275,275,False,False,False,False,False,False,False,False,False,True,False,1
32558,5873,516,700,9168,1,1,1,1,1,0,0,2665,631,275,False,False,True,False,False,False,False,False,False,False,False,1
32503,7956,352,716,86496,1,1,1,1,1,0,0,3224,566,275,False,True,False,False,False,False,False,False,False,False,False,1
32494,13506,30009,538281,2333843,1,0,1,0,0,0,0,3362,275,275,False,False,False,False,False,False,True,False,False,False,False,1
32435,3380,529,8085,61993,1,0,1,0,0,0,0,4517,276,275,False,False,False,False,False,False,True,False,False,False,False,1
32429,3656,11,574,95658,1,1,1,1,0,0,0,662,275,275,False,False,False,False,False,False,False,True,False,False,False,0
32424,4361,1370,21248,322564,1,0,1,0,0,0,0,4013,275,275,False,False,True,False,False,False,False,False,False,False,False,1
32411,3561,124,496,74537,1,1,1,0,0,0,0,771,283,275,False,False,False,False,False,False,False,False,False,False,True,1
32355,8448,248,33042,2332688,1,1,1,1,1,0,0,4784,275,275,False,False,False,True,False,False,False,False,False,False,False,1
32345,2887,449,188,125281,1,1,1,1,0,1,0,1115,726,275,False,False,False,False,False,False,False,True,False,False,False,0
32337,2639,138,868,5477,1,1,1,1,0,1,0,2600,332,275,False,False,False,False,True,False,False,False,False,False,False,0
32322,3335,256,126,3944,1,1,1,1,0,1,0,814,307,275,False,False,False,False,False,False,False,True,False,False,False,1
32294,4991,424,2872,56990,1,0,0,1,0,0,0,4054,346,275,False,False,False,False,False,False,True,False,False,False,False,1
32286,3026,1992,27886,119230,1,0,1,0,0,1,0,2674,275,275,False,False,False,False,False,False,False,True,False,False,False,1
32259,3090,5,2977,14393,1,0,1,0,1,1,0,4170,278,275,False,False,False,False,False,False,False,False,False,False,True,0
32202,1289,425,10592,385569,1,0,1,0,0,1,0,2982,275,275,False,False,False,False,False,False,False,False,True,False,False,1
32191,3428,179,11170,59590,1,1,1,1,0,0,0,4118,281,275,False,False,False,False,False,False,False,True,False,False,False,1
32174,7038,1784,10131,43348,1,1,1,0,0,0,0,4202,275,275,False,True,False,False,False,False,False,False,False,False,False,1
32160,2607,119,7901,69924,1,0,1,0,0,1,0,3560,275,275,False,False,False,False,False,False,False,False,False,True,False,1
32099,2679,173,2579,17140,1,1,1,0,0,1,0,1323,277,275,False,False,False,False,False,False,True,False,False,False,False,1
32069,5629,14,4830,11997,1,1,1,1,0,0,0,5105,275,275,False,False,True,False,False,False,False,False,False,False,False,1
32045,2617,44,1290,411061,1,0,1,1,0,1,0,1412,569,276,False,False,False,False,False,False,False,False,False,False,True,1
32026,3106,379,1582,36733,1,1,1,0,0,1,0,976,275,275,False,False,False,False,False,False,False,True,False,False,False,1
32022,3583,145,165,72954,1,1,1,1,0,0,0,809,610,275,True,False,False,False,False,False,False,False,False,False,False,0
32020,7669,569,1543,6515,1,1,1,0,0,1,0,2359,301,275,False,False,False,False,False,False,False,True,False,False,False,1
31957,800,66,86,72,1,1,1,1,0,1,0,1865,527,275,False,False,False,False,False,False,False,False,False,False,True,0
31954,11204,1,401,6223,1,1,1,1,0,0,1,1107,553,275,False,False,False,False,False,False,True,False,False,False,False,0
31920,5469,9,471,1254,1,1,1,1,0,0,0,448,275,275,False,False,False,False,False,False,False,True,False,False,False,0
31895,686,67,1923,24532,1,1,1,0,0,1,0,674,275,275,False,False,False,False,False,False,False,False,False,True,False,1
